entrez_id,consensus_lfc,heldout_expr,in_consensus
1191,0.9058398388919334,2.641725254020586,True
599,-0.3103576129490103,1.974414884820792,True
306,-0.9821761048186756,1.942322604556543,True
80114,0.7307989695808578,1.579384406057346,True
56994,-0.4268091679837788,1.615498764334784,True
875,-0.9629137851759724,1.284786907610692,True
29956,-0.3136488812809598,2.2366255036222733,True
25793,-0.2344269072386678,2.111403052640507,True
51421,-0.7114768724975735,2.0056976813432428,True
51162,-0.8146977712239283,2.127686843708522,True
10396,-0.506964114430617,1.6684385129698283,True
55101,-0.2776594222575022,1.6656349332589815,True
5962,-0.4236014670501428,1.9306732911670954,True
23348,-0.6523965106191647,2.203114367192211,True
79705,0.2971015130521616,1.7494618170805185,True
39,-0.4473432732735922,1.5254989711968971,True
10536,0.7722821732570874,1.5133108876691828,True
664,-0.4769259775976625,1.63952083796217,True
84886,-0.4643695864073921,2.0964265024894946,True
6817,-0.8496500792781532,1.7764706460619255,True
11157,-0.3150689092565715,1.3335375357098302,True
11234,-0.3469409524620118,1.611085669799729,True
200205,-0.5611846822641514,1.4456528928903043,True
7267,0.2952596591366219,2.1646417422757374,True
55288,-0.3026559884559454,1.7691352494647916,True
9353,-0.8680872956460928,2.107166189281963,True
11185,-0.9831742626907198,2.279025972025477,True
85449,0.9496266661835362,1.1689745284514368,True
5525,-0.5251866598421452,1.9847280844205053,True
83930,-0.3300286383221409,1.7296849488203796,True
4303,-0.3162389402859533,1.519949961607604,True
8805,-0.3200106561000975,1.6056697900599066,True
23368,-0.2741046503390507,1.863863656819043,True
80146,-0.3282647641202631,1.7545587015345268,True
9372,-0.334472605811819,1.6738537322160896,True
152273,-0.6028686803423612,1.9714993622968406,True
25963,-0.3204995385795447,2.07833803537227,True
26011,0.5657243846486868,1.2065785643609872,True
474344,-0.5262827634861752,1.9110285333675923,True
4552,-0.4238949094165068,1.7125413295352554,True
196383,-0.3719441708185474,1.7446339595207312,True
55959,0.5542375108137654,1.9167853081044415,True
3029,-0.3056253303045675,1.653145143418148,True
716,0.6225734330612986,2.7638162828157773,True
80014,-0.441298246205809,1.7656344011947793,True
58190,-0.3351134915107283,2.1415425947942994,True
171024,1.0236965703993703,2.161576954999436,True
23231,0.486207697336628,2.1005099312391504,True
200958,0.9542145913750532,1.3805746579165188,True
3422,-0.440970128650758,1.8467710765551861,True
4008,-0.5425183421420686,2.3475623754980566,True
8676,-0.6068954261435442,1.483536052755061,True
1577,-1.1705200163826293,1.4792361295116117,True
9663,-0.4120242086646503,1.9395624304535066,True
22898,-0.5476781364016509,2.1567482059679617,True
57228,-0.3375087806010098,1.3487042840932961,True
4092,-0.582246774213224,1.684534865216321,True
5654,0.6287728126163179,2.025026589208478,True
4920,0.8474270282628407,1.3726084790148898,True
59338,-0.4053206144775386,1.8019028974177012,True
126669,-0.6566145923938865,1.8317758297626474,True
338382,0.8215924376022181,1.5016458467396476,True
727936,0.7346790675618509,1.2197932894714456,True
10974,-0.6516543193741671,2.015222956023022,True
440026,-0.559742923531646,1.7243169407796657,True
57153,-0.3578616295498821,2.3178705372807777,True
154,-0.4396943232522746,1.3914949046091378,True
163590,-0.3029964523721742,1.9121730565132322,True
5860,-0.3745330485580702,1.4789563075284795,True
83416,0.7741390032157787,1.1788700713994704,True
7035,-0.5070081327985491,2.28044804128837,True
1500,-0.3008672853044693,2.491516056691421,True
8825,-0.5016239711373793,1.3433587006203356,True
